City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Sorland,NO,2022-07-12 18:36:16,67.667,12.6934,57.06,89,100,10.87
276,Douglas,US,2022-07-12 18:32:38,41.3,-96.167,84.6,46,40,9.22
277,Cockburn Town,TC,2022-07-12 18:36:18,21.4612,-71.1419,82.17,78,5,16.93
278,Viseu,PT,2022-07-12 18:35:49,40.661,-7.9097,97.86,26,91,5.77
279,Marsh Harbour,BS,2022-07-12 18:35:30,26.5412,-77.0636,85.24,71,42,12.53
280,Khandyga,RU,2022-07-12 18:36:19,62.6667,135.6,61.95,100,100,2.53
281,Kattivakkam,IN,2022-07-12 18:36:19,13.2167,80.3167,86.09,67,100,10.71
282,Terrace,CA,2022-07-12 18:33:31,54.5163,-128.6035,53.51,87,100,6.91
283,San Vicente De Canete,PE,2022-07-12 18:36:20,-13.0751,-76.3835,64.74,71,40,6.35
284,Alta Floresta,BR,2022-07-12 18:36:20,-9.8756,-56.0861,98.42,30,40,8.05
285,Portland,US,2022-07-12 18:34:39,45.5234,-122.6762,87.87,48,0,8.05
286,Glen Allen,US,2022-07-12 18:36:21,37.666,-77.5064,95.41,55,20,7.0
287,Sao Paulo De Olivenca,BR,2022-07-12 18:36:23,-3.3783,-68.8725,89.04,50,92,1.9
288,Martapura,ID,2022-07-12 18:36:23,-3.4167,114.85,77.09,88,40,1.14
289,Zhezkazgan,KZ,2022-07-12 18:36:23,47.8043,67.7144,78.57,38,0,17.36
290,Boyuibe,BO,2022-07-12 18:36:25,-20.4167,-63.2833,66.47,22,36,5.23
291,Khachrod,IN,2022-07-12 18:36:25,23.4167,75.2833,76.57,90,100,14.85
292,Saskylakh,RU,2022-07-12 18:36:26,71.9167,114.0833,39.45,83,100,9.75
293,Kefalos,GR,2022-07-12 18:36:26,36.7453,26.9589,75.42,53,0,16.11
294,Shaunavon,CA,2022-07-12 18:36:26,49.6501,-108.4181,78.58,28,11,12.57
295,Bassano,CA,2022-07-12 18:36:27,50.7834,-112.4685,81.64,31,95,13.13
296,Port Hedland,AU,2022-07-12 18:36:27,-20.3167,118.5667,59.05,47,6,10.36
297,Cheremukhovo,RU,2022-07-12 18:36:28,60.3484,59.9851,65.98,87,96,4.16
298,Gopalpur,IN,2022-07-12 18:36:28,19.2667,84.9167,81.61,82,71,4.83
299,Imeni Poliny Osipenko,RU,2022-07-12 18:36:28,52.4201,136.4853,60.76,97,100,5.1
300,Paragominas,BR,2022-07-12 18:36:29,-2.9667,-47.4833,88.95,50,93,3.18
301,Port-Gentil,GA,2022-07-12 18:36:29,-0.7193,8.7815,73.36,83,100,10.36
302,San Quintin,MX,2022-07-12 18:36:30,30.4833,-115.95,71.47,67,94,15.73
303,Iskateley,RU,2022-07-12 18:36:30,67.6803,53.1512,68.31,80,23,5.1
304,Porto Santo,PT,2022-07-12 18:36:30,33.072,-16.3415,71.98,60,20,12.66
305,Egvekinot,RU,2022-07-12 18:36:31,66.3167,-179.1667,46.18,86,100,8.34
306,Cayenne,GF,2022-07-12 18:36:31,4.9333,-52.3333,87.84,16,20,11.5
307,Gillette,US,2022-07-12 18:36:32,44.2911,-105.5022,81.86,35,0,5.01
308,Porto Novo,BJ,2022-07-12 18:36:32,6.4965,2.6036,76.82,81,82,8.34
309,Moussoro,TD,2022-07-12 18:36:33,13.6408,16.4901,95.02,33,93,12.44
310,Meghraj,IN,2022-07-12 18:36:33,23.5,73.5,80.38,85,100,13.38
311,Prince Rupert,CA,2022-07-12 18:36:34,54.3161,-130.3201,53.69,87,100,14.97
312,Tobol,KZ,2022-07-12 18:36:34,52.6844,62.5794,69.03,74,6,7.92
313,Helena,US,2022-07-12 18:33:30,46.5927,-112.0361,85.17,43,0,4.0
314,Port Macquarie,AU,2022-07-12 18:33:24,-31.4333,152.9167,49.86,88,100,8.28
315,Fortuna,US,2022-07-12 18:37:35,40.5982,-124.1573,71.92,76,20,1.99
316,Lewistown,US,2022-07-12 18:37:35,40.5992,-77.5714,92.61,46,0,10.36
317,Kalmunai,LK,2022-07-12 18:37:35,7.4167,81.8167,79.32,64,61,6.85
318,Saldanha,ZA,2022-07-12 18:37:36,-33.0117,17.9442,51.85,78,0,7.43
319,Riyadh,SA,2022-07-12 18:35:32,24.6877,46.7219,98.74,10,100,7.31
320,Fort Nelson,CA,2022-07-12 18:36:19,58.8053,-122.7002,65.79,34,75,9.22
321,Anadyr,RU,2022-07-12 18:37:38,64.75,177.4833,59.5,67,0,11.18
322,Grudziadz,PL,2022-07-12 18:35:33,53.4841,18.7537,72.0,49,5,14.18
323,San Andres,CO,2022-07-12 18:37:39,12.5847,-81.7006,87.82,74,40,10.36
324,Tessalit,ML,2022-07-12 18:37:39,20.1986,1.0114,97.63,21,95,5.19
325,Mabamba,TZ,2022-07-12 18:37:39,-3.5983,30.5019,71.65,45,86,3.09
326,Vila,PT,2022-07-12 18:37:40,42.0304,-8.1588,85.08,39,78,3.11
327,Salalah,OM,2022-07-12 18:33:01,17.0151,54.0924,78.89,89,100,5.75
328,Puerto Madryn,AR,2022-07-12 18:37:40,-42.7692,-65.0385,52.9,35,99,19.75
329,Ivesti,RO,2022-07-12 18:37:41,45.6833,27.5167,64.99,42,9,9.98
330,Airai,TL,2022-07-12 18:37:41,-8.9266,125.4092,52.12,86,70,2.82
331,Nizhniy Odes,RU,2022-07-12 18:35:15,63.6445,54.856,67.32,82,0,5.28
332,Bouna,CI,2022-07-12 18:37:42,9.2667,-3.0,78.71,68,62,1.63
333,Kenai,US,2022-07-12 18:37:42,60.5544,-151.2583,59.14,84,100,3.44
334,Pevek,RU,2022-07-12 18:37:43,69.7008,170.3133,38.5,96,100,14.34
335,Surt,LY,2022-07-12 18:37:43,31.2089,16.5887,79.36,60,0,12.82
336,Guerrero Negro,MX,2022-07-12 18:37:23,27.9769,-114.0611,72.75,65,80,14.5
337,Majene,ID,2022-07-12 18:37:43,-3.5403,118.9707,76.62,88,92,7.49
338,Kidal,ML,2022-07-12 18:37:44,18.4411,1.4078,94.82,27,21,9.28
339,Le Pont-De-Claix,FR,2022-07-12 18:37:45,45.1244,5.7064,85.86,55,29,3.49
340,Waipawa,NZ,2022-07-12 18:37:45,-41.4122,175.5153,52.18,76,7,26.26
341,Port Hardy,CA,2022-07-12 18:37:45,50.6996,-127.4199,59.18,77,75,6.91
342,Jumla,NP,2022-07-12 18:37:46,29.2747,82.1838,63.55,96,86,1.63
343,Mbouda,CM,2022-07-12 18:37:46,5.6258,10.2552,62.17,95,98,3.15
344,Sheregesh,RU,2022-07-12 18:37:47,52.9209,87.9869,50.65,90,26,2.77
345,Gamba,GA,2022-07-12 18:37:47,-2.65,10.0,69.71,92,70,6.33
346,Nyanza,RW,2022-07-12 18:37:48,-2.3519,29.7509,65.21,54,100,4.61
347,Segovia,ES,2022-07-12 18:37:48,41.1667,-4.0,94.42,18,100,5.68
348,Kahului,US,2022-07-12 18:33:12,20.8947,-156.47,80.96,62,20,11.01
349,Tharad,IN,2022-07-12 18:37:49,24.3961,71.6267,84.61,77,48,11.34
350,Lerwick,GB,2022-07-12 18:37:50,60.1545,-1.1494,53.6,76,38,23.87
351,Turbat,PK,2022-07-12 18:37:50,26.0023,63.044,85.17,79,14,11.68
352,Manokwari,ID,2022-07-12 18:37:51,-0.8667,134.0833,77.59,82,100,3.62
353,Nara,JP,2022-07-12 18:34:33,34.6851,135.8049,76.5,69,10,1.39
354,Ustikolina,BA,2022-07-12 18:37:52,43.5836,18.79,71.17,71,22,1.39
355,Luanda,AO,2022-07-12 18:33:21,-8.8368,13.2343,69.8,94,20,3.44
356,Mandla,IN,2022-07-12 18:37:52,22.6,80.3833,80.56,78,92,2.55
357,Belmonte,BR,2022-07-12 18:34:53,-15.8631,-38.8828,76.96,60,42,6.22
358,Bayir,TR,2022-07-12 18:37:53,37.2687,28.2167,79.32,42,0,6.2
359,Porto Torres,IT,2022-07-12 18:38:54,40.835,8.3972,80.78,74,0,3.04
360,Ekhabi,RU,2022-07-12 18:38:54,53.5102,142.9671,53.98,83,0,11.48
361,Port Shepstone,ZA,2022-07-12 18:38:54,-30.7414,30.455,63.59,85,31,8.77
362,Vardo,NO,2022-07-12 18:34:56,70.3705,31.1107,58.98,77,0,5.75
363,Igarka,RU,2022-07-12 18:38:55,67.4667,86.5833,43.61,72,31,14.99
364,Valday,RU,2022-07-12 18:38:56,57.9747,33.2525,60.39,98,5,5.91
365,Tura,IN,2022-07-12 18:38:56,25.5198,90.2201,76.84,86,100,3.44
366,Half Moon Bay,US,2022-07-12 18:38:56,37.4636,-122.4286,81.82,70,40,9.22
367,Ayorou,NE,2022-07-12 18:38:57,14.7308,0.9174,99.12,26,17,5.35
368,Mubi,NG,2022-07-12 18:38:57,10.2676,13.2644,71.46,91,100,11.25
369,Camana,PE,2022-07-12 18:38:58,-16.6228,-72.7111,62.2,81,100,7.2
370,Nikki,BJ,2022-07-12 18:38:58,9.9401,3.2108,77.86,74,20,6.62
371,Bentiu,SS,2022-07-12 18:38:58,9.2333,29.8333,73.81,89,83,3.85
372,Nemuro,JP,2022-07-12 18:38:59,43.3236,145.575,62.26,98,100,4.68
373,Abreus,CU,2022-07-12 18:38:59,22.2775,-80.5675,89.91,51,77,13.13
374,Bandarbeyla,SO,2022-07-12 18:39:00,9.4942,50.8122,77.05,81,100,28.86
375,Susangerd,IR,2022-07-12 18:39:00,31.5608,48.1831,103.24,10,3,15.03
376,Gravdal,NO,2022-07-12 18:39:00,68.1214,13.5031,62.49,67,0,4.61
377,Severo-Kurilsk,RU,2022-07-12 18:39:01,50.6789,156.125,54.07,93,52,2.57
378,Dunedin,NZ,2022-07-12 18:39:01,-45.8742,170.5036,46.87,96,100,13.6
379,Hakkari,TR,2022-07-12 18:39:02,37.5833,44.1667,67.78,30,0,4.61
380,Graaff-Reinet,ZA,2022-07-12 18:39:02,-32.2522,24.5308,53.58,42,0,8.05
381,La Ronge,CA,2022-07-12 18:39:02,55.1001,-105.2842,73.65,53,20,4.61
382,Churapcha,RU,2022-07-12 18:39:03,62.0025,132.4325,61.59,98,100,3.58
383,Taoudenni,ML,2022-07-12 18:39:03,22.6783,-3.9836,109.94,8,100,6.89
384,Lumeje,AO,2022-07-12 18:39:04,-11.55,20.7833,63.66,37,0,5.46
385,Balakhninskiy,RU,2022-07-12 18:39:04,58.0106,114.2769,56.07,81,25,1.28
386,Lorengau,PG,2022-07-12 18:39:04,-2.0226,147.2712,81.21,80,97,8.66
387,Svetlaya,RU,2022-07-12 18:39:05,46.5389,138.3297,61.48,97,93,6.38
388,Rodrigues Alves,BR,2022-07-12 18:39:05,-7.738,-72.6509,86.2,87,19,0.98
389,Maldonado,UY,2022-07-12 18:37:27,-34.6667,-54.9167,47.59,62,7,10.78
390,Laiyang,CN,2022-07-12 18:39:06,36.9758,120.7136,76.44,99,100,5.32
391,Mehamn,NO,2022-07-12 18:39:07,71.0357,27.8492,64.35,63,0,2.3
392,Sturlic,BA,2022-07-12 18:39:07,45.0639,15.7781,58.44,92,100,4.23
393,Aguimes,ES,2022-07-12 18:37:01,27.9054,-15.4461,73.65,64,20,27.63
394,Gazli,UZ,2022-07-12 18:39:08,40.1333,63.45,87.21,22,0,14.88
395,Matay,EG,2022-07-12 18:39:08,28.419,30.7792,88.74,32,0,21.77
396,Barreirinhas,BR,2022-07-12 18:39:08,-2.7469,-42.8264,82.09,81,89,5.57
397,Wellsford,NZ,2022-07-12 18:39:09,-36.2833,174.5167,57.56,89,92,8.93
398,Akdepe,TM,2022-07-12 18:39:09,42.0551,59.3788,84.29,39,0,9.93
399,San Mateo Ixtatan,GT,2022-07-12 18:39:10,15.8319,-91.4781,58.62,85,100,2.91
400,Deputatskiy,RU,2022-07-12 18:38:47,69.3,139.9,55.69,74,99,2.1
401,Breytovo,RU,2022-07-12 18:39:11,58.2993,37.8617,64.22,95,23,6.8
402,Villazon,BO,2022-07-12 18:39:11,-22.0866,-65.5942,55.65,3,100,3.94
403,Kaeo,NZ,2022-07-12 18:39:11,-35.1,173.7833,52.32,96,78,11.74
404,Asfi,MA,2022-07-12 18:39:12,32.2994,-9.2372,70.93,82,66,7.2
405,Ayan,RU,2022-07-12 18:39:12,56.45,138.1667,58.03,99,95,2.37
406,Medicine Hat,CA,2022-07-12 18:39:13,50.0501,-110.6683,86.43,33,75,13.8
407,Road Town,VG,2022-07-12 18:38:36,18.4167,-64.6167,89.69,66,20,10.36
408,Zyryanka,RU,2022-07-12 18:40:13,65.75,150.85,72.91,66,100,10.83
409,Nishihara,JP,2022-07-12 18:40:14,26.1842,127.7558,81.68,89,78,4.61
410,Caravelas,BR,2022-07-12 18:37:47,-17.7125,-39.2481,76.75,59,7,6.24
411,Vila Franca Do Campo,PT,2022-07-12 18:40:15,37.7167,-25.4333,73.81,90,95,9.55
412,Vanavara,RU,2022-07-12 18:40:15,60.34,102.2797,51.94,69,100,2.77
413,Redding,US,2022-07-12 18:40:16,40.5865,-122.3917,97.63,25,0,3.44
414,Linjiang,CN,2022-07-12 18:40:16,41.8069,126.9078,67.66,85,100,1.72
415,Saint-Augustin,CA,2022-07-12 18:40:16,51.226,-58.6502,61.59,80,100,16.93
416,Green Valley,US,2022-07-12 18:40:17,31.8543,-110.9937,101.79,21,95,6.15
417,Broome,US,2022-07-12 18:40:17,42.2506,-75.833,88.09,59,4,14.12
418,At-Bashi,KG,2022-07-12 18:40:18,41.1702,75.8106,49.84,67,10,2.06
419,Pregradnaya,RU,2022-07-12 18:40:18,43.9508,41.1994,61.09,97,46,1.28
420,Jingdezhen,CN,2022-07-12 18:40:18,29.2947,117.2079,80.51,71,100,1.77
421,Vila Velha,BR,2022-07-12 18:40:19,-20.3297,-40.2925,84.15,74,75,11.01
422,Mandera,KE,2022-07-12 18:40:20,3.9366,41.867,83.82,40,100,19.73
423,Waingapu,ID,2022-07-12 18:37:39,-9.6567,120.2641,71.53,79,99,10.07
424,Cortland,US,2022-07-12 18:40:20,42.6001,-76.083,87.57,62,0,8.05
425,Ixtapa,MX,2022-07-12 18:40:21,20.7,-105.2,88.23,70,0,9.22
426,Hambantota,LK,2022-07-12 18:39:10,6.1241,81.1185,79.14,94,20,9.22
427,Tilichiki,RU,2022-07-12 18:40:22,60.4667,166.1,56.41,73,7,3.76
428,Petatlan,MX,2022-07-12 18:40:22,17.5167,-101.2667,91.2,53,75,9.31
429,Amapa,BR,2022-07-12 18:40:23,1.0,-52.0,79.59,81,100,3.83
430,Miyako,JP,2022-07-12 18:40:23,39.6367,141.9525,70.54,98,100,3.91
431,Provideniya,RU,2022-07-12 18:40:24,64.3833,-173.3,52.77,74,98,5.55
432,Raga,SS,2022-07-12 18:40:24,8.4596,25.678,71.11,96,100,5.03
433,Whitehorse,CA,2022-07-12 18:37:28,60.7161,-135.0538,47.17,87,100,4.0
434,Olinda,BR,2022-07-12 18:40:25,-8.0089,-34.8553,82.13,69,75,10.36
435,San Patricio,US,2022-07-12 18:38:28,28.017,-97.5169,99.07,39,6,14.61
436,Kalnibolotskaya,RU,2022-07-12 18:40:25,46.0058,40.4568,71.64,67,97,4.41
437,Sola,VU,2022-07-12 18:40:26,-13.8833,167.55,75.87,100,27,2.3
438,Buala,SB,2022-07-12 18:40:26,-8.145,159.5921,79.57,83,37,7.87
439,Waynesville,US,2022-07-12 18:40:27,35.4887,-82.9887,85.91,42,100,0.34
440,Koilas,GR,2022-07-12 18:40:27,37.4095,23.1147,77.59,57,6,4.59
441,Bondoukou,CI,2022-07-12 18:40:28,8.0333,-2.8,73.13,90,43,3.87
442,Las Vigas,MX,2022-07-12 18:40:28,19.6333,-97.0833,67.33,55,100,6.15
443,Kualakapuas,ID,2022-07-12 18:40:29,-3.0091,114.3876,73.6,98,74,1.52
444,Erzin,TR,2022-07-12 18:40:29,36.9559,36.2,75.43,85,3,1.66
445,Calama,CL,2022-07-12 18:37:13,-22.4667,-68.9333,68.49,8,0,14.97
446,Mercedes,AR,2022-07-12 18:40:30,-34.6515,-59.4307,55.85,37,9,8.41
447,Hofn,IS,2022-07-12 18:39:52,64.2539,-15.2082,51.39,67,100,15.52
448,Karlskrona,SE,2022-07-12 18:41:30,56.1616,15.5866,77.45,58,68,8.81
449,Dicabisagan,PH,2022-07-12 18:38:21,17.0818,122.4157,77.49,92,100,6.04
450,Katobu,ID,2022-07-12 18:39:59,-4.9408,122.5276,73.56,94,42,4.05
451,Hachinohe,JP,2022-07-12 18:41:31,40.5,141.5,66.38,100,100,10.36
452,Saint Anthony,US,2022-07-12 18:41:32,45.0205,-93.218,86.29,43,20,16.11
453,Bay-Khaak,RU,2022-07-12 18:41:32,51.1667,94.5,58.23,85,100,4.45
454,Hualmay,PE,2022-07-12 18:41:33,-11.0964,-77.6139,65.77,69,12,10.04
455,Bara,NG,2022-07-12 18:41:33,10.3744,10.7288,81.46,64,100,4.38
456,Sept-Iles,CA,2022-07-12 18:41:33,50.2001,-66.3821,59.52,95,100,5.75
457,Ilhabela,BR,2022-07-12 18:41:34,-23.7781,-45.3581,79.92,54,10,4.27
458,Laukaa,RU,2022-07-12 18:41:34,58.7372,29.8453,63.32,98,15,5.14
459,Micheweni,TZ,2022-07-12 18:41:35,-4.9667,39.8333,74.5,80,19,13.62
460,Sangar,RU,2022-07-12 18:41:35,63.9242,127.4739,57.2,89,53,1.81
461,Sivaki,RU,2022-07-12 18:41:36,52.6333,126.75,62.56,97,100,5.32
462,Sandakan,MY,2022-07-12 18:41:36,5.8402,118.1179,74.88,100,20,5.01
463,Bartica,GY,2022-07-12 18:41:38,6.4,-58.6167,82.72,90,76,3.8
464,Muroto,JP,2022-07-12 18:41:38,33.2833,134.15,78.62,86,100,6.33
465,Katherine,AU,2022-07-12 18:41:40,-14.4667,132.2667,48.52,49,6,8.05
466,San Policarpo,PH,2022-07-12 18:41:40,12.1791,125.5072,78.03,87,82,4.03
467,Mayo,US,2022-07-12 18:41:41,38.8876,-76.5119,93.07,64,0,7.0
468,Murgab,TM,2022-07-12 18:41:41,37.4966,61.9714,82.27,34,0,6.91
469,Cooma,AU,2022-07-12 18:41:42,-36.2333,149.1333,35.37,100,100,8.05
470,Savannakhet,LA,2022-07-12 18:41:42,16.566,104.751,76.44,93,100,1.45
471,North Battleford,CA,2022-07-12 18:41:43,52.7834,-108.2847,83.41,44,0,8.05
472,Jalu,LY,2022-07-12 18:41:43,29.0331,21.5482,87.94,26,0,11.16
473,Nekhayevskiy,RU,2022-07-12 18:41:44,50.4106,41.7561,68.07,49,5,1.92
474,Los Llanos De Aridane,ES,2022-07-12 18:41:44,28.6585,-17.9182,69.55,81,75,11.5
475,Camacha,PT,2022-07-12 18:41:44,33.0833,-16.3333,69.22,60,20,12.66
476,Altay,CN,2022-07-12 18:38:45,47.8667,88.1167,63.46,52,91,2.73
477,Gold Coast,AU,2022-07-12 18:41:45,-28.0,153.4333,50.16,98,4,6.91
478,Basoko,CD,2022-07-12 18:40:04,1.2391,23.616,72.37,96,100,4.27
479,Kaitangata,NZ,2022-07-12 18:41:46,-46.2817,169.8464,45.36,96,100,13.06
480,Galatone,IT,2022-07-12 18:41:46,40.1429,18.0704,78.48,65,0,8.05
481,Denpasar,ID,2022-07-12 18:37:12,-8.65,115.2167,78.46,83,40,14.97
482,Burnie,AU,2022-07-12 18:41:47,-41.0667,145.9167,42.94,80,11,5.44
483,Sabang,ID,2022-07-12 18:41:47,5.8933,95.3214,82.26,77,100,22.12
484,Acarau,BR,2022-07-12 18:39:56,-2.8856,-40.12,83.55,70,90,15.84
485,Saint-Louis,SN,2022-07-12 18:41:48,16.3333,-15.0,98.24,32,18,18.79
486,Dolores,AR,2022-07-12 18:41:48,-36.3132,-57.6792,51.15,44,93,10.51
487,General Pico,AR,2022-07-12 18:41:49,-35.6566,-63.7568,59.85,18,90,15.86
488,San Julian,MX,2022-07-12 18:41:49,21.0167,-102.1667,80.22,33,10,5.77
489,Kerchevskiy,RU,2022-07-12 18:41:50,59.946,56.2884,65.93,80,21,4.83
490,Paamiut,GL,2022-07-12 18:41:50,61.994,-49.6678,40.84,96,50,11.36
491,Tafresh,IR,2022-07-12 18:41:50,34.692,50.013,79.97,13,96,10.96
492,Lakes Entrance,AU,2022-07-12 18:41:51,-37.8811,147.981,45.16,89,93,11.21
493,Bontang,ID,2022-07-12 18:41:51,0.1333,117.5,78.01,86,88,3.24
494,Libreville,GA,2022-07-12 18:39:21,0.3925,9.4537,74.35,79,79,9.44
495,Hay River,CA,2022-07-12 18:40:57,60.8156,-115.7999,73.38,46,75,10.36
496,Golden,US,2022-07-12 18:39:02,39.7555,-105.2211,91.02,33,20,3.44
497,Tihuatlan,MX,2022-07-12 18:42:52,20.7167,-97.5333,91.92,55,20,9.22
498,Gallup,US,2022-07-12 18:42:27,35.5281,-108.7426,85.01,29,0,6.87
499,Akhtubinsk,RU,2022-07-12 18:42:53,48.2795,46.1722,81.05,42,100,12.59
500,Port Angeles,US,2022-07-12 18:42:54,48.1181,-123.4307,75.22,76,40,21.85
501,Casma,CL,2022-07-12 18:42:55,-41.0082,-73.1244,47.48,86,88,3.67
502,Labis,MY,2022-07-12 18:42:56,2.385,103.021,75.13,94,100,2.01
503,Yulara,AU,2022-07-12 18:39:12,-25.2406,130.9889,44.17,72,0,8.46
504,Hovd,MN,2022-07-12 18:39:01,48.0056,91.6419,66.83,46,100,6.85
505,Spearfish,US,2022-07-12 18:41:23,44.4908,-103.8594,83.08,35,0,5.75
506,Imeni Zhelyabova,RU,2022-07-12 18:42:57,58.9544,36.5956,64.51,94,1,4.99
507,Samarai,PG,2022-07-12 18:42:57,-10.6167,150.6667,79.57,82,25,6.96
508,Dauriya,RU,2022-07-12 18:42:58,49.9333,116.8667,56.91,97,100,2.53
509,Nalut,LY,2022-07-12 18:42:58,30.3333,10.85,91.2,17,0,11.32
510,Krasnoselkup,RU,2022-07-12 18:38:16,65.7,82.4667,44.2,71,39,8.08
511,West Bay,KY,2022-07-12 18:42:59,19.3667,-81.4167,87.87,79,20,10.36
512,Guiberoua,CI,2022-07-12 18:42:59,6.2392,-6.1727,71.6,97,99,4.05
513,Pacific Grove,US,2022-07-12 18:42:59,36.6177,-121.9166,69.55,84,100,9.22
514,Concepcion Del Uruguay,AR,2022-07-12 18:43:00,-32.4825,-58.2372,53.98,61,5,1.01
515,Gundorovskiy,RU,2022-07-12 18:43:00,46.7805,41.8968,73.62,58,100,1.48
516,Gandhidham,IN,2022-07-12 18:43:01,23.0833,70.1333,82.72,82,91,13.56
517,Tongzi,CN,2022-07-12 18:43:01,28.7829,105.0877,81.32,89,100,3.22
518,Maarianhamina,AX,2022-07-12 18:43:01,60.0973,19.9348,67.86,56,0,6.91
519,Zhigansk,RU,2022-07-12 18:43:02,66.7697,123.3711,54.39,95,70,4.92
520,Syracuse,IT,2022-07-12 18:43:02,37.0881,15.2792,83.79,57,0,2.3
521,Lamu,KE,2022-07-12 18:43:03,-2.2717,40.902,75.42,82,100,16.2
522,Aykhal,RU,2022-07-12 18:43:03,66.0,111.5,41.65,90,0,5.39
523,Canakkale,TR,2022-07-12 18:43:03,40.0833,26.8333,72.18,63,0,3.09
524,Zhangjiakou,CN,2022-07-12 18:43:04,40.81,114.8794,65.5,92,10,1.97
525,Sao Joao Da Barra,BR,2022-07-12 18:43:04,-21.6403,-41.0511,82.49,76,63,18.92
526,Ust-Kulom,RU,2022-07-12 18:43:05,61.6864,53.6902,63.81,91,98,3.42
527,Marieville,CA,2022-07-12 18:43:05,45.4334,-73.1658,83.17,78,11,19.48
528,Sayyan,YE,2022-07-12 18:43:06,15.1718,44.3244,60.57,47,100,11.65
529,Marataizes,BR,2022-07-12 18:38:20,-21.0433,-40.8244,75.67,73,77,22.5
530,Manakara,MG,2022-07-12 18:43:06,-22.1333,48.0167,65.89,86,0,2.04
531,Babanka,UA,2022-07-12 18:43:07,48.7097,30.4483,59.14,55,15,9.6
532,Tuy Hoa,VN,2022-07-12 18:43:07,13.0833,109.3,76.96,93,65,4.59
533,Kieta,PG,2022-07-12 18:43:10,-6.2167,155.6333,78.49,83,13,5.01
534,Meulaboh,ID,2022-07-12 18:43:10,4.1363,96.1285,77.36,83,93,6.87
535,Haines Junction,CA,2022-07-12 18:43:11,60.7522,-137.5108,46.35,93,100,1.14
536,Wagga Wagga,AU,2022-07-12 18:43:11,-35.1167,147.3667,43.84,100,100,4.61
537,Hamilton,US,2022-07-12 18:41:33,39.1834,-84.5333,90.21,48,20,14.97
538,Torrijos,ES,2022-07-12 18:43:12,39.9819,-4.2835,96.26,14,10,7.58
539,Tevriz,RU,2022-07-12 18:43:12,57.509,72.4042,56.68,70,19,4.29
540,Amazar,RU,2022-07-12 18:44:13,53.858,120.875,56.97,97,100,4.03
541,Shar,KZ,2022-07-12 18:44:13,49.5886,81.0453,67.01,51,0,17.78
542,Chifeng,CN,2022-07-12 18:40:02,42.2683,118.9636,67.91,90,82,5.44
543,Samoded,RU,2022-07-12 18:44:14,63.6083,40.5111,72.37,65,20,8.12
544,Jinka,ET,2022-07-12 18:44:15,5.65,36.65,68.77,52,94,4.36
545,Sao Jose Da Coroa Grande,BR,2022-07-12 18:44:15,-8.8978,-35.1478,78.96,74,95,6.89
546,Vao,NC,2022-07-12 18:44:16,-22.6667,167.4833,71.96,80,89,13.22
547,Tiznit,MA,2022-07-12 18:44:16,29.5833,-9.5,80.74,46,10,5.88
548,Latung,PH,2022-07-12 18:44:17,5.5,120.8833,82.06,75,100,0.85
549,Mackenzie,CA,2022-07-12 18:40:06,55.2999,-123.1698,62.82,48,40,8.05
